Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/token,36798,28,4000,4070.6547798277707,3.1151000293903053,41974.304499977734,465.68878743409965,307.00226823084915,0.23360137807662854,4000,4500,4600,4700,4900,5200,17000,28000,39000,42000,42000
,Aggregated,36798,28,4000,4070.6547798277707,3.1151000293903053,41974.304499977734,465.68878743409965,307.00226823084915,0.23360137807662854,4000,4500,4600,4700,4900,5200,17000,28000,39000,42000,42000
