Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/token,4400,0,7,8.727489067869927,3.0676999886054546,266.29870000761,466.0,74.12826155010185,0.0,7,8,9,10,11,14,30,38,260,270,270
,Aggregated,4400,0,7,8.727489067869927,3.0676999886054546,266.29870000761,466.0,74.12826155010185,0.0,7,8,9,10,11,14,30,38,260,270,270
