Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/realms/test-realm/protocol/openid-connect/token,13751,0,6000,6561.193490240889,4723.184300004505,11606.122299999697,2457.0,115.6303810558835,0.0,6000,6300,7000,7800,9300,10000,10000,11000,11000,11000,12000
,Aggregated,13751,0,6000,6561.193490240889,4723.184300004505,11606.122299999697,2457.0,115.6303810558835,0.0,6000,6300,7000,7800,9300,10000,10000,11000,11000,11000,12000
