Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/realms/test-realm/protocol/openid-connect/token,9102,0,2900,3116.442708591554,1653.7564000173006,7292.833999992581,2457.0,101.43647220642009,0.0,2900,3400,3900,4100,4500,4700,5100,5400,7300,7300,7300
,Aggregated,9102,0,2900,3116.442708591554,1653.7564000173006,7292.833999992581,2457.0,101.43647220642009,0.0,2900,3400,3900,4100,4500,4700,5100,5400,7300,7300,7300
