Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/application/o/token/,39,0,30000,28911.26005641164,1932.8616000129841,52422.71859999164,3732.0,0.6535225125355875,0.0,30000,34000,37000,41000,48000,52000,52000,52000,52000,52000,52000
,Aggregated,39,0,30000,28911.26005641164,1932.8616000129841,52422.71859999164,3732.0,0.6535225125355875,0.0,30000,34000,37000,41000,48000,52000,52000,52000,52000,52000,52000
