Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/token,42427,0,1300,1337.9494729111602,3.050500003155321,7381.118399993284,466.0,355.20821901683615,0.0,1300,1500,1500,1600,1700,1800,3200,5500,7200,7400,7400
,Aggregated,42427,0,1300,1337.9494729111602,3.050500003155321,7381.118399993284,466.0,355.20821901683615,0.0,1300,1500,1500,1600,1700,1800,3200,5500,7200,7400,7400
