Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/realms/test-realm/protocol/openid-connect/token,3631,0,10,278.83244522138386,5.98709998303093,11433.35360000492,2457.0,61.10443959233888,0.0,10,22,67,110,350,600,5500,8600,11000,11000,11000
,Aggregated,3631,0,10,278.83244522138386,5.98709998303093,11433.35360000492,2457.0,61.10443959233888,0.0,10,22,67,110,350,600,5500,8600,11000,11000,11000
