Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/token,4385,0,6,6.50034451525618,3.1304000003729016,89.56860000034794,466.0,73.86487502319369,0.0,6,7,7,7,9,11,18,23,63,90,90
,Aggregated,4385,0,6,6.50034451525618,3.1304000003729016,89.56860000034794,466.0,73.86487502319369,0.0,6,7,7,7,9,11,18,23,63,90,90
