Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/token,120987,0,290,346.17812598623567,3.2073000038508326,3773.758099996485,466.0,1009.9883582548628,0.0,290,500,590,640,760,870,990,1100,1700,3300,3800
,Aggregated,120987,0,290,346.17812598623567,3.2073000038508326,3773.758099996485,466.0,1009.9883582548628,0.0,290,500,590,640,760,870,990,1100,1700,3300,3800
