Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/token,87522,0,8,11.810167364739492,3.1426000059582293,321.3738000195008,466.0,732.2586797873813,0.0,8,10,12,13,19,30,55,82,180,280,320
,Aggregated,87522,0,8,11.810167364739492,3.1426000059582293,321.3738000195008,466.0,732.2586797873813,0.0,8,10,12,13,19,30,55,82,180,280,320
