Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/token,32006,0,6,7.794758432784553,3.1426000059582293,130.2418000122998,466.0,358.15181029498154,0.0,6,7,8,9,12,15,28,42,80,110,130
,Aggregated,32006,0,6,7.794758432784553,3.1426000059582293,130.2418000122998,466.0,358.15181029498154,0.0,6,7,8,9,12,15,28,42,80,110,130
